resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,Corrida matinal,10007.8,3284,3819,53.0,Run,Run,9454967891,2023-07-15T10:04:21Z,2023-07-15T07:04:21Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,5,5,0,1,0,False,False,False,False,everyone,False,,"[-15.81151477061212, -47.99389134161174]","[-15.811484847217798, -47.994332229718566]",3.047,3.86,True,150.3,166.0,False,True,1116.2,1079.6,10140383623,10140383623,garmin_ping_284567691553,False,2,0,False,13382559,1,a9454967891,~co_B|q|cH?aAHeBFQLQPQREP?rAZTHTR\N|@HnDV~@TlA@jBHXJXRXJVDnA?ZEPG^CxDXr@ChDFt@ClBUjB[h@M|@[hA]fAMjAIjAOvBe@NC`Ba@nGoAz@M|Ck@fAQzBg@`BY`GgBRKDGCYm@gASiAIUe@o@IQm@{Bq@eBm@_Cw@kBU{@m@_BiAoD_AcDo@sBS_@U}@HBBFZdANVh@vAdApD`BfFLf@vA|Dl@~Bh@vAV~@`@~@`@l@J`@Jr@FX`@x@F^AJOJ{@TyDlAqB^_AV}@PqBZ_ATaC`@m@NkEv@i@PoAR_ATkBZuAF_C`@eCt@eCf@oAN[@aBCiBGk@DkCSwAGk@PmA?]CUIs@a@[GeAE_BAq@S[EmAEyCW[OQMYMqB_@C@CDHHUt@KzABZCxF@b@IiABsACuB@UAW@]N}ABeAVkB`@yETcBLSBOIs@h@}C?[FiAGUA[J{AT}@FqDB[BSZ_AFc@Cy@Dw@CWBqBA_BD}AEuAFkAEcA?q@G}DJm@l@oAVOp@Yv@Qt@E|A?rAHJRDf@?`@CNEDOFiAZaAZg@JCAISECMEOH@DTIN@PPD?jA[hBm@@C?ME_AUUu@EeBAcAHk@Ro@\MJe@r@[r@?\JxA?pBB|ACdADnA@\Gv@@vACjAFdBCn@@Z?^Gn@Wn@[hCC^Fh@Cf@_@jCFZ?RKjBOjAId@C\B|@CFKHCHOz@IbAKdBU~BMbAEdAOvBBTEpB,2,,83.6,20.0,,,,,
2,Corrida matinal,8015.6,2641,2831,77.0,Run,Run,9442685143,2023-07-13T09:39:39Z,2023-07-13T06:39:39Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,3,9,0,4,0,False,False,False,False,everyone,False,,"[-15.836527710780501, -48.0247872043401]","[-15.836796686053276, -48.02477303892374]",3.035,4.094,True,150.0,167.0,False,True,1142.6,1099.2,10127446510,10127446510,garmin_ping_284242646303,False,0,0,False,13382559,1,a9442685143,n}s_B~{bdHQVWP_AVs@b@mAfAOR]l@m@v@w@Z[D[?iBUqDYk@C}@IUGy@c@i@_@IMESAgARcH?IEMY?c@Dg@EQKcB{As@i@U[I]OeAGSo@]c@q@Si@IMi@c@w@i@EO@KPWt@UZCVJT?|Cw@VBLPDV?jCDZLP|@JrAb@VTzA~AdA|@ZTxBfAfCbAz@VfATfCd@nDf@t@P|B\l@?l@EiANl@KRIRYD[?YWe@e@a@i@YCEI}@@a@PYVUd@MPMDOIe@Ua@[Yc@Qy@WWS]OsAYoBUg@AkAD]I{Ay@QQy@mAk@q@OWYS[Ki@Es@Aw@G_AOg@OgBcAWC]NuA`A_@^Q^Cf@P`@F`@AzBD`@JRKF]BYAa@QqAqACIMQq@o@WS[Bm@PKJIVJPd@TPFTNN|@NVNZfA~@Zt@T~@NTnA|@d@f@j@d@VHb@Bp@EHF@l@ElA@~AIrB@r@HRPPZHn@f@XHn@Db@DrADdBPjBVXB\AZGn@WFMPe@FMt@aAzAsAz@Qf@[T]Pc@JE`AQf@AD@?At@G^KPm@?[KYSW]Yo@_@s@Ym@]s@e@YW[O{@EaCa@_@Mg@We@IsAO_AAq@I{BMyAe@_AW_AC[BY?IB@@NTr@h@v@v@^d@\\b@Xb@LbDvA~@^tBh@dIrA~A^j@N?AICMFWBw@xAw@\u@RMH[^qAnAaAvAc@Tc@L_@BgAQw@QcAICBxD^`@?n@O`@WXq@PWt@_Av@m@f@[TG^GRKTQNQLg@NKPG,2,,85.5,17.0,,,,,
2,Corrida matinal,5485.0,3046,3175,56.0,Run,Run,9429723964,2023-07-11T09:30:57Z,2023-07-11T06:30:57Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,3,0,7,0,False,False,False,False,everyone,False,,"[-15.836526788771152, -48.024719562381506]","[-15.836519496515393, -48.02481587044895]",1.801,4.49,True,135.0,163.0,False,True,1141.4,1101.0,10113837106,10113837106,garmin_ping_283917213367,False,0,0,False,13382559,1,a9429723964,`}s_BpybdHwBY_B[e@MsAUeCm@e@MaEgBs@Ya@WoCuC_Aq@_@Q]Gm@IuAA[KwBgCOU@C~@]RECAFAv@Y\GTDDDJPBXA`@CFBPBhAF^RPt@Jd@Ll@Vz@bAJBJHtBpBv@X|Ax@nCbAJHBBA@H?fAT`Ch@xBXTFjAPh@Jx@VAFQDSR[p@KHMBA@DBC@IDi@FMDa@Ty@p@C?k@r@iA~As@X[JEHFLh@p@BAT^DC@_B@]FYN]NUrAyAz@g@dA_@r@m@B?Le@NMp@Oh@@M@m@OoBSgBW{@SgBYeCi@OC@AAAeA_@i@MuAm@MCIGuAm@k@c@c@c@{@eAy@u@}@i@_@Gw@WMAOMAGCi@BkAAaAKUUG[FoBh@UVBPHRX\@FD?DB~@nAHFf@FlACbAJTFb@TLLb@f@fAdAz@|@TPh@J\N?PvC`A`@RBD@??@hARvA\pDj@\H?BzB^`AVRJCFYLQZ]f@[NwAf@e@^KDKPaAhAm@~@EPDGFYLUhAsAnAeAv@UVMROTa@,2,,85.0,18.0,,,,,
2,Corrida matinal,15068.8,5199,5273,142.0,Run,Run,9418139402,2023-07-09T10:04:03Z,2023-07-09T07:04:03Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,28,6,0,14,0,False,False,False,False,everyone,False,,"[-15.78627023845911, -47.90781321935356]","[-15.786267472431064, -47.90771850384772]",2.898,4.17,True,145.0,163.0,False,True,1155.2,1104.2,10101570428,10101570428,garmin_ping_283599742585,False,11,0,False,13382559,1,a9418139402,nnj_BbxkcHxA{C~@uBZm@Ne@xB_FJ]Da@`AiDRyAv@uDjAwEd@wBt@cENc@`@_Cf@aDJoACOKE}AUu@SuAc@[CiDu@QAkBg@_@G]BKNQl@g@jCq@~Bo@dCc@zBg@tBy@jESv@i@lCUn@Ib@Sr@o@zCEbBUnDE~AG`@IdAKlDMxAEfBGtAMz@wAlGKx@c@hB_@vBEb@e@hB[nB{@zCWnASt@]~Am@`C_@pBe@lB[vBOj@I`@yC`NYzA]~AIf@Sv@{AdHWz@g@`CQ`AgBvHk@vCc@jBO~@Qf@K`@U|AyCfNm@zBa@tBq@rCE\eBjIc@dBSpAwArGUt@sAtD{@|DB?JUj@qBjA{FlBoIf@gChAyEd@wBFc@^{Al@}Cl@_CXaB^qAlAqFbAmFLMDUP_@A?Do@XiAPkAr@mDHq@\uAJk@bAiEvAmHh@_CTsAhAqE\oBh@wBVuAj@gBZ}AHMd@DxDt@VJx@PLC@El@{D`A{D^mBn@aCj@yCV{@b@wBJq@Z{@XiB\wA`@_Cj@mB`AqEz@aBh@eBr@{Ar@eB|AeDn@}A`@{@h@aAx@kD\mBPg@d@mCl@kCV_BHQb@qBTmAb@mBZgAP}@XyB\sANw@AQSOeB[wEaA{Cy@aB_@_@BQhA[nAWvAe@nBc@tAg@bCKX@FC\w@rCi@xCYt@Q~@W|@SjAUh@o@|DGfBi@xJBFG\CZ@DIp@O~DIx@Cd@Oz@?XS|@?HMZIJEp@W`@CLWlBi@dCk@jD_@fAARQf@WjAOl@a@`Ca@lBWzAQp@a@vBg@hBIf@Oj@ER@NHBj@D~@PzCr@T@JKP_AFo@Nu@VcB`@uALgAnAwFj@qCRqAPm@d@eCVy@Js@,2,,81.6,20.0,,,,,
2,Corrida matinal,8809.2,3059,3234,99.0,Run,Run,9398389681,2023-07-06T09:36:31Z,2023-07-06T06:36:31Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,2,8,0,8,0,False,False,False,False,everyone,False,,"[-15.83650566637516, -48.02481343969703]","[-15.83570720627904, -48.0246439576149]",2.88,4.234,True,149.0,169.0,False,True,1177.6,1099.2,10080681177,10080681177,garmin_ping_283100113724,False,0,0,False,13382559,1,a9398389681,h}s_Bl|bdHIHYRa@Ra@H_@Ro@f@y@`As@jAI\Gj@J`D@xAD`AA^Bn@?xCGlADlAExEIpAPtA?VgB`DAL\Jj@Ht@DJFBNCXWp@_@l@QPILSLSASOc@q@o@m@_AmA[KiAkAe@s@[SeE_EQUiBqBc@g@GSAYGSQMK?KLpAtAlA~APLFAB]Cs@B_AAKO][[@@\_@Fi@PU@KAW?m@@QBIFIl@a@z@c@n@Ut@E@?@EqAaBaAeBe@}A]oB]}ASsBJmGFkAGMU@s@J[EyBkBq@e@KUIWQsAKUOEUQa@m@e@cAOSIG}@c@o@e@QGc@CkBFoAHq@@YDWJOT@REJCAMk@]gCGMMKBMHG?C_@yDCKMKAE@Yg@_AcA{@q@]yAS}Ag@]E]DSLe@f@OVK\MnAJlCAxBCf@IVe@j@AbA@ZL\Xn@VZh@fApCbGZHBF?TNLZ@`AM\?^CTK`A_DDWES?SXIRYr@gC?o@DG?SJUHEp@OrA?nAEf@GpA?d@RFQPQn@O`@AVNP?ZGpAc@r@ON?JBLRD\AxB@\Td@EDK@_ACSIm@i@_@c@}@kAAG@ClA_@rA_@`@DFHFPBlDT^OFeAAWOmAyAEA?DBEHD|@jA\RfB@\DXHx@ZJFZb@d@`@r@f@h@j@j@`@nAh@TPh@VrAj@\L~@XnGjA,2,,85.1,16.0,,,,,
2,Corrida matinal,7006.8,2725,2988,61.0,Run,Run,9385519979,2023-07-04T09:31:29Z,2023-07-04T06:31:29Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,2,0,7,0,False,False,False,False,everyone,False,,"[-15.836572973057628, -48.02482475526631]","[-15.83693909458816, -48.024736074730754]",2.571,4.038,True,147.0,178.0,False,True,1142.0,1113.2,10067151802,10067151802,garmin_ping_282772547942,False,0,0,False,13382559,1,a9385519979,z}s_BfrbdHUO{@s@cAKcBYe@OgAi@YEs@I{AGk@IqBEy@OiBm@e@Gs@Aq@J?Bf@j@bA`Az@dATN`Bt@~Al@nAf@THvAZz@JtAZdBXt@Fn@NdC^f@Jo@Di@Po@`Ae@VgAd@_@X`@WlAa@VQPUP_@FITENG\IrAMd@UNQD_@I_@S_@UQsDmB{@q@QI}@GkBW[KgAg@o@McAKS?}AOyBGmBo@g@IcACo@?ODHPPLnCnCVPTNrBt@jBv@tAb@~Cl@lBb@zBZtAX|@HXFZAfAOSJ]HqABe@JUNc@n@a@TSFAB?HPEVORWPc@JEr@OX?TFL?o@Yg@AgJ}AoEgAiCmAqBu@[Q_BiBa@g@q@i@GIJCX?t@E^@h@HdBr@z@F|B@rBRdANj@`@`@PnBXdAAhBtAZJvBbAp@j@HJNf@AVGNGFw@Rc@DOAG@?BdAGf@My@RU@OE]Ae@JYLCBUb@QVYR}@\_@TgAz@_AbA]d@KVOL]N_@H[Bq@CG?DBr@Dp@A?Cd@STU\u@p@y@x@{@XSZKv@ORKTUZs@FG`@K,2,,81.5,16.0,,,,,
2,Corrida matinal,12009.5,3943,4517,45.0,Run,Run,9367608097,2023-07-01T10:07:55Z,2023-07-01T07:07:55Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,18,7,1,2,0,False,False,False,False,everyone,False,,"[-15.802469858899713, -47.91577074676752]","[-15.801534606143832, -47.91531351394951]",3.046,4.036,True,152.4,172.0,False,True,1138.2,1114.4,10047832269,10047832269,garmin_ping_282292201713,False,3,0,False,13382559,1,a9367608097,pbm_BhmmcH_@_@u@aAaA}AK_@Kq@@YLgA\uBLqAVq@`AeBLaAJOv@k@VgAVq@AWk@c@mAwAw@u@Y_@G]OiBIc@{AkBc@s@a@w@WYu@g@o@]e@MQKo@EkDJu@Ag@K[Au@SaAe@WQi@o@c@{@[{ACcAH{ACyAAk@Q}@Oc@mBoCi@m@YM_@Mu@m@_@S]Ec@?{@FgAX}@Fk@?_AI_@Ga@Oo@o@k@s@QYYy@Gc@C{@ToAd@}@p@i@`A[tAOjAc@l@a@b@e@LSb@cAr@gBPUXMn@Ob@@^Hb@TRRl@t@|Ar@\`@PZP|@@\G^i@lBKx@LfAHXt@lBrBxA|@TfBTfABlCOzDHvA^lAh@ZTfBhBb@f@`@j@v@`Bl@hCJ\b@x@J^`@|@LPhBnAVZZVCAr@TTNl@n@XFRRPd@Lt@BXBnBA^k@|Au@xCS\Cb@Qf@?HJp@L`@\f@lArAh@nAX~@VzABh@Ch@G\g@pAk@v@}@dAWd@GTQzAGDY@c@b@UFu@DYF_@`@[r@OLYJk@Fi@IcAYABJFTBh@^bAR~@\TRLb@?UUWUEaA_@{ASSIo@Mc@UUSm@y@_AuAUeAB}@d@kDF}@Fa@lAgCPaANWf@c@PYVgARa@BSGOWMmAcAqA{AQa@OcAG}@K_@QYkA{AoAoBk@c@oAe@sA[wCLYDo@?sAIy@_@_Ak@kAeBSi@QaAEQ?e@DaCA_BSoAMc@_@k@m@gAQUm@m@m@]]IkAw@{@Mo@Bu@Jg@LqANc@?aAKm@SWOcAoAa@w@Qk@K{@@eA\mANUTWl@c@`B_@r@Kd@QlA{@bAqABHKHO^@BAMzAiDd@e@\MPAf@Bh@Jf@^Z`@VTZNj@PPLVVV\Rt@D`@?ZIf@Sj@WdAGZ?\Jv@\r@^`APTt@d@ZX`@Rh@PfATrAHtAChAGvDNrAXrAd@RJzBnBdAnAr@bBT~@F`@Tt@bBvDt@h@BJj@\T^JHdAd@t@n@t@`@NTXrA@xCG\c@lAc@hBe@pAEZKZCTNdAn@v@x@t@NVj@rAX`AV`CEv@e@vAkAdBa@f@KLACQr@,2,,84.8,19.0,,,,,
2,Corrida matinal,9019.0,3021,3428,85.0,Run,Run,9355583434,2023-06-29T09:31:04Z,2023-06-29T06:31:04Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,6,0,5,0,False,False,False,False,everyone,False,,"[-15.836477167904377, -48.02476968616247]","[-15.837077731266618, -48.02458050660789]",2.985,5.043,True,149.4,166.0,False,True,1146.0,1111.8,10034992918,10034992918,garmin_ping_281967963575,False,0,0,False,13382559,1,a9355583434,rct_BzlbdHO]YUy@g@q@[QQg@YwAQg@A}AM_@Am@Bc@Kw@]_@]mA{A_@_@QY[[a@M{CO}@Mg@M}AaAKCQ?q@XeAv@[^KXGf@CD{A\mAb@YAa@Kg@Ji@TKP@RZRb@PTNJTZ~@P\v@f@Rb@\zANX`Ar@zArA^LpAEJBFHBXGzA?dAGvAAjBd@xCJXf@u@ZUVCzCPf@Fx@LlADv@FV@XCXIRINOn@cAv@}@~@w@ZO`@Ih@YPMTWLWZKdAUbAK^ONODIBc@?IEC?@DFBJCRQ`@u@NeADUDe@PO`@[\_@Va@J]L]R[ViAhAe@l@e@v@OLi@Rm@F{@GqAQQ?rDJZEb@OTQTa@b@m@lAwAb@Yt@O`@SXSTa@LO|Ac@X?`@E\ILGcJrDo@f@eAhAk@fA[Tg@Pa@FaBKqBUy@CiBOYAYD[HKJUb@ATVz@C@w@mCOw@S_BF_EDgAHmAAMEIK?k@Li@Cq@_@_@]}@s@c@a@MWMo@M_AOUq@e@KQIKk@uA{A}@CQDMHKf@SJCj@AXJH?\Gp@WnA]NIHm@R_@n@k@lAq@\WVc@@_@Mi@Uc@Ke@My@Ai@GWCAI@w@^gA^aEdBeDhAo@Jw@A{@MA@l@BpAAv@QvCgATETKxCsAn@UXEb@UTGJ?F\Bd@Jt@l@~BClAC@MAAGHIJLj@`@t@b@dAVb@Hh@?f@Dl@Bd@HTPdAzAlAvALJlAh@THb@?fAKpAJzAVVNp@f@j@Tn@Rl@`@RXJ^GNi@XURUZCVDb@,2,,85.0,15.0,,,,,
2,Corrida matinal,6903.4,2852,3051,67.0,Run,Run,9342960631,2023-06-27T09:31:23Z,2023-06-27T06:31:23Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,6,0,6,0,False,False,False,False,everyone,False,,"[-15.8366106916219, -48.02482576109469]","[-15.837039509788156, -48.0246352404356]",2.421,4.41,True,150.8,180.0,False,True,1141.0,1127.0,10021727535,10021727535,garmin_ping_281642302357,False,0,0,False,13382559,1,a9342960631,|}s_Bv{bdHWZ[TkA\UNcAz@s@r@c@l@]j@IFu@T]DoBMo@?cCKkBWM?YBYNS\G\@TDb@d@~AP\p@nAl@|@Kr@EJEDi@PGB@?n@[La@B[cA_B_@w@Oe@i@}B?UDUNWj@_@VGj@?^D\?bEj@~AL\?NCf@QVON]R[~@gAf@e@~@m@x@W^WR[FUFGZM`CYXIRQHQDYGW[_@SSYSeAc@eB_ABBzAt@x@X^Pl@f@Tf@Bb@GXMNWJc@FgA@]D[NOXg@j@[RWF{@b@e@\yA~AUVWh@q@Zi@J]?sBS}@G_ACwAO}@G]FSNILSb@?TD^f@|Ar@fB|@xACTMf@{@\l@[JMFSFe@m@y@Yg@e@qAa@uAOm@AGD[LUd@g@VIXAR?|APhAFtATlALr@@b@GVK^]L[LOfBiBz@e@x@Y^Sd@e@BMDExAc@rAMTMPSDe@G]SWm@a@}Au@w@a@KIBDr@\`@LnAn@f@b@Xh@D\IVIJWJWFcAA_@B]HOPK\EHYR]N]FeAn@WJUP}@`A[f@c@v@q@X]Fg@?_AGc@Ig@CcCGqBMO@c@JONOVEVBNThAfApCl@~@RX@FSz@BBJy@GWo@u@i@aAO_@Y}@YmAE]HYR[RO\KZEP?xDZn@H`CRj@CTEj@WLOFO^m@vAwAv@c@VGl@Ux@k@NUv@[HM,2,,84.4,16.0,,,,,
2,Corrida matinal,10007.7,3802,3970,97.0,Run,Run,9325186692,2023-06-24T10:14:22Z,2023-06-24T07:14:22Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,1,6,0,5,0,False,False,False,False,everyone,False,,"[-15.836544390767813, -48.01169894635677]","[-15.837105810642242, -48.01100743934512]",2.632,5.256,True,145.8,162.0,False,True,1156.2,1079.4,10002891464,10002891464,garmin_ping_281155879302,False,0,0,False,13382559,1,a9325186692,npt_Bzm`dHTSHA~BCRDPTj@~@XTJ@`@Gp@Sv@Qd@GH@hASBADMIc@_@eA[iAu@gCOWO]W_AcAuCMUu@uCq@mBa@e@]o@eAV[BDQdAk@LO@_@EY]}@UeAO[g@iBcBkFTWFK@IO}@Mo@@e@D_@JUVYZQ`A_@rAm@\KxA[bA]v@c@VI~@Sr@Un@[nDcAd@StAe@lA[pAEtASTIbAm@~AqAn@]lBs@r@Sv@[lA_@x@]|@QxAm@`BYb@EFC`@a@Dw@NW|@y@b@k@p@k@nAuAn@q@JMbAcAf@_@f@e@d@m@`DeDzByB`@e@hAgAV[TGVA\Mb@i@v@u@z@g@b@_@Ze@z@{Br@u@v@o@V[t@o@n@e@~AaBxAiAj@q@|AyAX_@Lu@LUl@q@v@s@h@QVSf@m@b@}@f@i@PWVe@JMfB{A^i@z@u@rBoAd@w@JM`As@l@k@ZUx@w@Z]ADGDm@t@o@f@B?A?y@n@]Zs@f@Yl@YZe@ReAn@m@n@Y`@e@j@uArAYn@{@|@Sd@Yd@s@f@e@LKHmAnA[f@Gn@OVCAiCfCOHeA`Ak@^sArAy@r@m@r@}AxA_@h@q@dBcAjAeAf@a@`@W`@_@b@SDg@@IBIFwA|Ao@h@q@z@uCtC_CfCiBzAy@|@yC|CMJ{@|@_@h@EHEv@CHSPWJu@Hq@Na@@_Bl@aAVo@X{Ad@qAn@kCx@i@\u@l@uA|@g@RcANyBRiA\{Bv@[DoAb@c@Ji@X}@Z}A^UJOLoAh@iAXoAd@a@VeA^eAt@aAZCD?LX|@d@jAJp@x@vBr@hCz@dCNr@Tt@DREZGTGFSFAGqFvBKV_@VQZYjA,2,,83.2,20.0,,,,,
2,Corrida matinal,7015.7,2353,2444,95.0,Run,Run,9312805218,2023-06-22T09:38:22Z,2023-06-22T06:38:22Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,4,0,11,0,False,False,False,False,everyone,False,,"[-15.836505917832255, -48.02481067366898]","[-15.836333334445953, -48.024752754718065]",2.982,4.02,True,146.0,176.0,False,True,1158.8,1096.9,9989818271,9989818271,garmin_ping_280817063612,False,0,0,False,13382559,1,a9312805218,z|s_BtybdHuCg@cAWm@Ug@M{Ck@cA]eEmBe@O_@QgCiC}@m@c@UmAY]SCUDqABsAOa@c@C{C`Ae@Oe@Ba@J_@TUVGAa@OkACyCHe@?a@JY^G`@Mc@SqBIe@QSHe@QoAIkAUi@Eg@U_@{@u@Y[]Ua@Oc@GcA[mAYg@Fa@TW\S`@UhACd@DxBA~Da@TKb@@nAJb@rAdClAhClAtBV\LFHd@d@?b@If@Ad@@^UfAeDEg@@I`@Uz@qCF{ANUTMTIVAvEQf@@`@LLJDAV]b@Qd@?j@Zn@bAw@y@_@Ye@A_@J_@T?d@dAd@XXHd@Lb@P^\Xb@RRd@Ld@Hb@R`@x@n@vAlA\Td@Dh@Gd@@@DApAMlAGvA?jAC\Bf@NlAJd@Nd@b@pBX`Ab@jAf@x@n@|@bCnCdAbB\Z|B~Ab@LXYAyBGqD?yHAe@@oAFi@Nc@V]tAuA~@k@d@O^U^WT_@\Yb@QjBQf@MRe@Eg@Ya@a@Yc@UgAa@aCgBc@Mc@?e@CqBc@_Ac@cBU_DSi@?iAKkCq@oAAYBTZ^XnAtAv@r@zEvBbAb@dAXvDr@zCd@,2,,85.2,,,,,,
2,Corrida matinal,7132.8,3090,3152,53.1,Run,Run,9300031814,2023-06-20T09:31:21Z,2023-06-20T06:31:21Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,7,0,5,0,False,False,False,False,everyone,False,,"[-15.836565932258964, -48.02478678524494]","[-15.836183549836278, -48.02472081966698]",2.308,4.561,True,128.8,157.0,False,True,1138.7,1126.9,9976331257,9976331257,garmin_ping_280483895120,False,0,0,False,13382559,1,a9300031814,l}s_Br|bdHMN]TQFs@Re@VoBpBY`@Q`@UPa@Lg@He@?e@KkAGkBYmAGgAKc@HYXU^GZh@hBBDSe@WmADg@V_@`@Yf@GnAFpBR|BZd@Jf@?ZEv@[RWVc@b@k@bA_A\Ub@Sb@O`@UX]Ra@p@Yd@If@Cb@Id@Me@LwBR]TOd@Y`@_@Ra@Je@P_@ZwAdBe@`@e@l@g@R]Hg@@cAOcAI}ASoAIg@Gg@Cg@H]ZUb@E\Nd@D@Kg@Bi@Ra@^[`@MfBNxC`@pBR^@d@Cb@M\WXm@PUpAsAx@g@d@Mv@c@VYTa@jA_@zBYaALmAHc@LWb@M`@]\iA^c@T}@p@w@t@Y^Ub@QN_@LYHe@Be@CsBWoBQg@EiBEMB]TYj@Ed@d@vAWsAEe@Lc@X[`@Qb@CxAFpAJlANrAJd@Ff@Ep@SbAkArBmB\UfAa@`@_@Ve@PMf@QnBWZIB@CAQJe@JsAHg@HWZQb@]X_@POBcAf@}@t@o@x@k@`A]Ty@Rc@BoCY{BQkAOg@Ce@D]XQ`@?b@f@nB_@iAKe@Ag@Na@^Yd@Ob@@rCVvC\hAFj@E`@K\Y^q@V[v@w@z@m@bA_@\S\[V_@\S`@Qj@Cc@@e@CaC_@gI_BsAa@BBtCf@hAV|Cd@,2,,82.0,,,,,,
2,Hoje foi um treino top! Corridas das veteranas!🙏🏾💪🏾🏃🏾‍♀️💖,12022.7,4534,4799,62.3,Run,Run,9281974648,2023-06-17T10:08:29Z,2023-06-17T07:08:29Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,14,12,0,2,0,False,False,False,False,everyone,False,,"[-15.802389811724424, -47.915735794231296]","[-15.801447434350848, -47.91539926081896]",2.652,3.468,True,157.9,177.0,False,True,1136.1,1094.8,9956961900,9956961900,garmin_ping_279978736538,False,2,3,False,13382559,1,a9281974648,xam_BllmcHqBwCQe@Ke@@i@z@cGLg@fAwBJe@Fe@|@u@Pc@T{@Na@O_@]Uy@u@oAqAU]Oe@KmAEs@Qc@cB{Be@{@Y_@aB{@c@OkASqBDe@Fe@@oBKeA_@a@U]W[[W_@Sa@Oc@UmAEg@Ai@HiB?UMuBIg@Oc@Y]c@{@g@w@Y[[Wa@Me@K}@o@a@Me@AmANe@LsBRkAIe@IUKs@y@c@m@e@cAMe@Ee@@m@RkANa@V_@ZY`@SdA[`Ba@~@g@ZWr@{@Ra@BOHGp@mAr@g@p@Qt@D\Tt@|@bBx@ZVX^Ld@Hb@Bf@WjA_@hAGh@Bf@Hb@f@dA\fAzAbAb@NhATjANlAFtBQbEHtA^dA^`@TpBlBx@bAx@dBbA|Dd@bAb@dAR\`BdAV`@\V`Ab@z@v@b@PP^Rt@H`DGb@_@dAkArDMh@Mb@@d@Ff@Pb@zAzA|@dBXhAVtBGt@a@jAu@rAeAvAQ^W~ACDMDND@xANjA`@fAXZZX\X^NlBl@nAClAW`@SnDaCz@_@bAWpA@dBLhAX`@R^Xx@x@V^h@bAN`@RlABf@?rBEf@UjAGf@GpAHfAHd@V`@JFjEhC^ZR\ZZ\Tl@l@PX`@hALf@Db@Ah@Id@Q`@y@j@_A`@YXKd@IvBGjAQz@ITs@z@_@Ve@J[Ac@IgA[WQ[[U_@S_@o@kBw@iBU][[c@G_@UCE_@OkACc@Be@Je@BoCs@]Yu@w@Sa@[iAIiAAe@BULc@Re@`@m@j@m@dAy@DOf@y@Dg@UiAY]gAw@eAE]JaAGqAA_ADs@G_@WW]Sc@Mc@GgAKs@@e@Kg@Kc@S_@W[w@y@aAk@[Y_@ScAc@mAMeBe@]Us@y@eA}AOe@Ie@@c@Jg@`@{CBg@Fc@`@gAf@y@Ne@Ho@T]`@UV_@h@mB@O_Am@]]u@}@[YW]Sa@QkAImAQa@aBqBg@aAW][Wa@QaA_@{@Ug@CmAFEDvAGf@BhAPfAd@~@l@~@hBnA|ARb@V|CR`@tAzAvAjABd@c@pBW^a@VOd@Eh@Mb@k@bAa@bA]xC[rBBd@,2,0.0,82.7,,,,,,
